UNITID,INSTNM,IALIAS,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,UEIS,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,DISAURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,INSTCAT,C21BASIC,C21IPUG,C21IPGRD,C21UGPRF,C21ENPRF,C21SZSET,C18BASIC,C15BASIC,CCBASIC,CARNEGIE,LANDGRNT,INSTSIZE,F1SYSTYP,F1SYSNAM,F1SYSCOD,CBSA,CBSATYPE,CSA,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE,DFRCGID,DFRCUSCG,YEAR
228796,The University of Texas at El Paso,UTEP,500 W. University Ave,El Paso,TX,79968-0691,48,6,Heather Wilson,President,9157475000.0,746000813,C1DEGMMKC7W7,366100,1,https://www.utep.edu/,https://www.utep.edu/student-affairs/admissions/,https://www.utep.edu/student-affairs/financialaid/,https://www.applytexas.org/,https://www.highered.texas.gov/apps/NPC/?Fice=003661,https://www.utep.edu/student-affairs/mssc/,https://utepminers.com/sports/2017/6/7/school-bio-academic-center-html.aspx?path=on-campus,https://www.utep.edu/student-affairs/cass/,1,1,1,9,1,1,11,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,15,14,15,7,4,15,15,16,16,16,2,5,1,The University of Texas System,148060,21340,1,238,48141,El Paso County,4816,-106.504098,31.77015,91,1,2023
228802,The University of Texas at Tyler,UT Tyler,3900 University Blvd,Tyler,TX,75799-6699,48,6,Kirk Calhoun,President,9035667000.0,751396988,L4XJEPDB3QJ9,1116300,1,https://www.uttyler.edu/,https://www.uttyler.edu/admissions/,https://www.uttyler.edu/financialaid/,https://www.uttyler.edu/apply/,https://www.uttyler.edu/admissions/cost-calculator/,https://www.uttyler.edu/military-and-veterans-success-center/,https://www.uttyler.edu/registrar/acadinfo/righttoknow.php,https://www.uttyler.edu/accessibility/disability-resources/,1,1,1,9,1,1,11,1,2,1,1,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,16,17,18,9,4,13,17,18,18,21,2,3,1,The University of Texas System,148060,46340,1,540,48423,Smith County,4801,-95.254337,32.315772,95,1,2023
228909,University of North Texas Health Science Center,UNT Health Science Center|UNTHSC|University of North Texas Health Sciences Center at Fort Worth|UNT Health Sciences Center|Texas College of Osteopathic Medicine|TCOM,3500 Camp Bowie Blvd,Fort Worth,TX,76107-2699,48,6,Dr. Sylvia Trent-Adams,President,8177352000.0,756064033,JE8AKPCR2KA4,976800,1,www.unthsc.edu/,www.unthsc.edu/students/future-students/admissions/,www.unthsc.edu/students/financial-aid/,www.unthsc.edu/students/future-students/admissions/,www.unthsc.edu/students/unthsc-tuition-and-fees/,www.unthsc.edu/registrar/veterans-benefits/,,www.unthsc.edu/students/office-of-disability-access/,1,1,1,9,1,1,11,1,2,1,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,25,0,17,0,7,18,25,25,25,52,2,2,1,University of North Texas System,148080,19100,1,206,48439,Tarrant County,4812,-97.369138,32.749907,150,2,2023
229018,The University of Texas Permian Basin,UT Permian Basin,4901 E University,Odessa,TX,79762-0001,48,6,Sandra K. Woodley,President,4325522020.0,751393493,XKHTJ63YJFG4,993000,1,https://www.utpb.edu/,https://www.utpb.edu/admissions,https://www.utpb.edu/campus-life/financial-aid,https://www.utpb.edu/admissions/apply-now!,https://www.utpb.edu/admissions-aid/cost-calculators/online,https://www.utpb.edu/life-at-utpb/student-services/veterans-services/index,https://www.utpbfalcons.com/sports/2011/2/22/GEN_0222112109.aspx?,https://www.utpb.edu/academics/advising-and-support/accomodations/services-for-students-with-disabilities,1,1,1,7,1,1,20,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,18,13,4,5,4,10,18,19,19,21,2,3,1,The University of Texas System,148060,36220,1,372,48135,Ector County,4811,-102.329634,31.889509,106,1,2023
229027,The University of Texas at San Antonio,UTSA,One UTSA Circle,San Antonio,TX,78249-1644,48,6,Taylor Eighmy,President,2104584011.0,417171158,U44ZMVYU52U6,1011500,1,www.utsa.edu/,www.utsa.edu/admissions/,www.utsa.edu/financialaid/,www.applytexas.org/,https://future.utsa.edu/cost/,https://cmas.utsa.edu/,https://web3.ncaa.org/aprsearch/gsrsearch,www.utsa.edu/disability/,1,1,1,9,1,1,12,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,15,17,15,9,4,15,16,16,16,21,2,5,1,The University of Texas System,148060,41700,1,484,48029,Bexar County,4820,-98.620657,29.583709,90,1,2023
229063,Texas Southern University,TSU,3100 Cleburne St,Houston,TX,77004,48,6,Dr. Mary Sias,Interim President,7133137011.0,746001391,HHYJJ5ZP7CR9,364200,1,www.tsu.edu/,www.tsu.edu/admissions/freshman-admissions,www.tsu.edu/admissions/financial-aid,www.applytexas.org/,www.tsu.edu/admissions/financial-aid/net-price-calculator,www.tsu.edu/students-services/departments/veterans-affairs/,https://web3.ncaa.org/aprsearch/gsrsearch,www.tsu.edu/students-services/departments/disability-services/,1,1,1,9,1,1,11,1,1,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,16,16,18,7,4,13,16,17,17,16,2,3,2,-2,-2,26420,1,288,48201,Harris County,4818,-95.361113,29.721046,95,1,2023
229115,Texas Tech University,,Broadway and University Avenue,Lubbock,TX,79409-5005,48,6,"Lawrence Schovanec, Ph.D",President,8067422011.0,756002622,EGLKRQ5JBCZ7,364400,1,www.ttu.edu/,www.gototexastech.com/,www.depts.ttu.edu/financialaid/,www.depts.ttu.edu/admissions/apply/,www.depts.ttu.edu/financialaid/netCostCalcHome.php,www.depts.ttu.edu/mvp,www.depts.ttu.edu/studentconduct/right-to-know.php,www.depts.ttu.edu/sds/,1,1,1,9,1,1,11,1,2,2,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,15,17,15,13,4,15,15,15,16,15,2,5,1,Texas Tech University System,148050,31180,1,352,48303,Lubbock County,4819,-101.874783,33.583448,89,1,2023
229179,Texas Woman's University,TWU,304 Administration Dr,Denton,TX,76204,48,6,Carine Feyten,Chancellor and President,9408982000.0,756002618,DGE6L9T3CW25,364600,1,www.twu.edu/,www.twu.edu/admissions/,www.twu.edu/finaid/,www.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.twu.edu/veterans,twuathletics.com/,https://www.twu.edu/disability-services/,1,1,1,9,1,1,11,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,2,17,14,15,7,5,15,17,17,17,16,2,4,2,-2,-2,19100,1,206,48121,Denton County,4813,-97.127842,33.226211,97,1,2023
229300,The University of Texas Health Science Center at Houston,UTHealth Houston,7000 Fannin,Houston,TX,77030,48,6,"Giuseppe Colasurdo, MD",President,7135004472.0,741761309,ZUFBNVZ587D4,495100,1,www.uth.edu/,https://www.uth.edu/registrar/,https://www.uth.edu/sfs/index.htm,https://www.uth.edu/registrar/applicants/application-forms.htm,,https://www.uth.edu/registrar/current-students/student-information/veteranshazelwood-act.htm,,https://www.uth.edu/hr/department/equal-opportunity/disability-accomodation.htm,1,1,1,9,1,1,11,1,2,1,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,27,20,18,11,6,12,25,25,25,52,2,3,1,The University of Texas System,148060,26420,1,288,48201,Harris County,4809,-95.403183,29.702873,160,1,2023
229337,Texas Tech University Health Sciences Center,,3601 4th Street,Lubbock,TX,79430,48,6,Lori Rice-Spearman. Ph.D.,President,8067431000.0,752668014,E4Z2NUYUMHF9,1067400,1,https://www.ttuhsc.edu/,https://www.ttuhsc.edu/medicine/admissions/,https://www.ttuhsc.edu/financial-aid/,https://www.ttuhsc.edu/admissions/apply.aspx,www.fiscal.ttuhsc.edu/studentbusserv/tuitionestimates.aspx,https://www.ttuhsc.edu/veterans-resource-center/,,https://www.ttuhsc.edu/disability/default.aspx,1,1,1,9,1,1,11,1,2,1,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,27,20,18,11,6,12,25,25,25,52,2,2,1,Texas Tech University System,148050,31180,1,352,48303,Lubbock County,4819,-101.891915,33.589284,160,2,2023
229355,Tyler Junior College,,1400 East Fifth Street,Tyler,TX,75701,48,6,Juan E. Mejia,President,9035102200.0,756002676,YDW7B56NDWQ3,364800,1,www.tjc.edu/,www.tjc.edu/apply,www.tjc.edu/finaid,www.tjc.edu/apply,www.tjc.edu/costcalc,,www.tjc.edu/downloads/download/46/athletic_academic_success_rate,www.tjc.edu/disabilities,1,1,1,5,1,2,30,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,5,2,12,14,4,3,40,2,4,2,-2,-2,46340,1,540,48423,Smith County,4801,-95.284122,32.33601,186,1,2023
229504,Vernon College,Vernon Regional Junior College VRJC VC Vernon,4400 College Dr.,Vernon,TX,76384-4092,48,6,"Dusty R. Johnston, Ed.D.",President,9405526291.0,751325933,VP4XPKQF9LL3,1006000,1,www.vernoncollege.edu/,www.vernoncollege.edu/admissions-home,www.vernoncollege.edu/financial-aid-home-page,https://www.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.vernoncollege.edu/handbook-for-veterans,www.vernoncollege.edu/Resources/Government Mandated Information/SRTK 2018.pdf,www.vernoncollege.edu/ADA-Home,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,4,4,2,0,1,1,2,6,6,2,40,2,2,2,-2,-2,46900,2,-2,48487,Wilbarger County,4813,-99.319094,34.159298,69,1,2023
229540,Victoria College,,2200 E Red River,Victoria,TX,77901,48,6,Dr. Jennifer Kent,President,3615733291.0,746002452,GMJBL7N1HVS3,366200,1,www.victoriacollege.edu/,www.victoriacollege.edu/admissionsrecords,www.victoriacollege.edu/financialaid,www.victoriacollege.edu/admissions,www.victoriacollege.edu/Explore/WaysToPay/FinancialAid/EstimatedCostToAttendVC,www.victoriacollege.edu/Explore/GettingStarted/Advising/VeteransServices,,www.victoriacollege.edu/disabilityservices,4,2,1,3,1,2,40,1,2,-2,2,2,13,1,A,-2,-2,-2,1,1,1,1,1,4,4,2,0,1,1,2,4,4,2,40,2,2,2,-2,-2,47020,1,544,48469,Victoria County,4827,-96.979226,28.816446,69,1,2023
229799,Weatherford College,,225 College Park Drive,Weatherford,TX,76086-5699,48,6,Dr. Tod Allen Farmer,President,8002875471.0,756002862,VCXCJ6SRHS41,366400,1,https://www.wc.edu/,https://www.wc.edu/admissions,https://wc.edu/paying-for-weatherford/what-is-financial-aid.php,https://wc.edu/admissions/how-to-apply/new-student-checklist.php,https://wc.edu/current-students/financial/cost-of-attendance.php,https://wc.edu/paying-for-weatherford/veterans.php,https://wc.edu/paying-for-weatherford/institutional-information.php,https://wc.edu/current-students/disabilities-accommodation/apply-for-services.php,1,1,1,5,1,2,30,1,2,2,2,2,31,1,A,-2,-2,-2,1,1,1,1,1,3,4,2,0,1,1,3,4,1,4,40,2,3,2,-2,-2,19100,1,206,48367,Parker County,4812,-97.792629,32.74133,188,2,2023
229814,West Texas A & M University,WTAMU,2501 4th Ave,Canyon,TX,79016-0001,48,6,Dr. Walter V. Wendler,President/CEO,8066510000.0,756031405,XTV5KMWKWES1|TRMGFQWVM1N8,366500,1,https://www.wtamu.edu/,https://www.wtamu.edu/admissions,https://www.wtamu.edu/financialaid,https://www.wtamu.edu/admissions/apply/index.html,https://apps.wtamu.edu/calculator/,https://www.wtamu.edu/administration/veterans-services.aspx,https://www.wtamu.edu/student-support/student-judicial-affairs/student-right-to-know-and-campus-security-act.html,https://www.wtamu.edu/student-support/disability-services/index.html,1,1,1,9,1,1,12,1,2,2,2,2,31,1,A,-2,-2,-2,1,1,1,1,1,2,18,13,13,7,4,13,18,18,18,21,2,3,1,Texas A&M University System,148020,11100,1,108,48381,Randall County,4813,-101.914736,34.982789,104,2,2023
229832,Western Texas College,,6200 College Ave,Snyder,TX,79549,48,6,Barbara Beebe,President,3255738511.0,751310636,CV32M2KNJTM3,954900,1,www.wtc.edu/,www.wtc.edu/students/applying/admissions.html,www.wtc.edu/students/applying/financialaid.html,www.wtc.edu/uploads/appsforms/admissionapplication.pdf,https://my.wtc.edu/ICS/Financial_Aid/Default_Page.jnz?portlet=Net_Price_Calculator,www.wtc.edu/,,wtc.edu/,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,4,3,1,0,1,1,2,3,6,2,40,2,2,2,-2,-2,43660,2,-2,48415,Scurry County,4819,-100.914945,32.678458,66,2,2023
229841,Wharton County Junior College,,911 Boling Hwy,Wharton,TX,77488,48,6,Betty McCrohan,President,9795324560.0,746002562,CH1KM37MBQY3,366800,1,https://www.wcjc.edu/,https://www.wcjc.edu/Admissions/index.aspx,https://wcjc.edu/About-Us/administration/offices/financial-aid/index.aspx,https://www.applytexas.org/,https://apps.highered.texas.gov/net-price-calculator/,https://wcjc.edu/About-Us/administration/offices/financial-aid/fa_veterans.aspx,https://www.wcjc.edu/About-Us/administration/offices/student-services/handbooks.aspx,https://www.wcjc.edu/About-Us/administration/offices/student-services/disability-services.aspx,4,2,1,3,1,2,40,1,2,-2,2,2,32,1,A,-2,-2,-2,1,1,1,1,1,4,7,3,0,2,1,3,4,5,3,40,2,3,2,-2,-2,20900,2,288,48481,Wharton County,4822,-96.085815,29.3238,76,1,2023
246354,Palo Alto College,,1400 W Villaret Blvd,San Antonio,TX,78224-2499,48,6,Dr. Robert Garza,President,2104863000.0,746002173,NRHNYSCEQ2A3,2341300,1,alamo.edu/pac/,www.alamo.edu/pac/admissions-aid/,alamo.edu/district/financial-aid/web-directory/,www.applytexas.org/,https://www.alamo.edu/nvc/experience-nvc/current-students/financial-literacy/,mypaccatalog.alamo.edu/content.php?catoid=76&navoid=2146,,https://www.alamo.edu/sac/about-sac/college-offices/disability-support-services/,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,4,3,1,0,1,1,4,3,3,7,40,2,4,1,Alamo Colleges,148010,41700,1,484,48029,Bexar County,4820,-98.543468,29.322955,64,1,2023
247834,Collin County Community College District,Collin County Community College District|Collin County Community College|Colin County Community College District|Colin County Community College|Collin College|Colin College|Collin|Colin|CCCCD|CCCC|Quad C|,3452 Spur 399,McKinney,TX,75069,48,6,H. Neil Matkin,District President,9728815790.0,752037156,N49DHX6D3FH6,2361400,1,www.collin.edu/,www.collin.edu/gettingstarted/admissions/,www.collin.edu/gettingstarted/financialaid/,www.collin.edu/gettingstarted/admissions/,www.collin.edu/gettingstarted/financialaid/FICE Code_NPC_2018-2019.html,www.collin.edu/gettingstarted/veterans/,www.collin.edu/aboutus/statistics/,www.collin.edu/studentresources/disabilityservices/,1,1,1,5,1,2,30,1,2,2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,5,2,15,2,2,5,40,2,5,2,-2,-2,19100,1,206,48085,Collin County,4803,-96.63894,33.16241,186,1,2023
382911,Southwest College for the Deaf,SWCDHoward College - SWCD,3200 Ave C,Big Spring,TX,79720-7298,48,6,Cheryl T Sparks,President,4322643700.0,751914499,MCJ7X5JPVK79,357401,1,https://howardcollege.edu/swcd/,https://howardcollege.edu/swcd/apply-to-swcd/,https://howardcollege.edu/students/financial-aid-and-scholarships/,https://prod.applytexas.org/,www.highered.texas.gov/institutional-resources-programs/net-price-calculator/,https://howardcollege.edu/come-to-howard-college/veterans/,https://howardcollege.edu/home/about/consumer-information/,https://howardcollege.edu/come-to-howard-college/disability-services/,4,2,1,3,1,2,40,1,2,-2,2,2,33,1,A,-2,-2,-2,1,1,1,1,1,4,4,2,0,3,1,1,1,7,1,-2,2,1,2,-2,-2,13700,2,-2,48227,Howard County,4819,-101.50294,32.226498,69,2,2023
409315,South Texas College,,3201 W. Pecan,McAllen,TX,78501,48,6,Dr. Ricardo J. Solis,President,8554686782.0,742683499,T5CCHZHBNDD6,3103400,1,https://www.southtexascollege.edu/,https://studentservices.southtexascollege.edu/admissions/,https://studentservices.southtexascollege.edu/finaid/,https://www.southtexascollege.edu/getting-started/index.php,https://studentservices.southtexascollege.edu/finaid/websites.html,,,https://studentservices.southtexascollege.edu/disability/,1,1,1,5,1,2,30,1,2,2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,3,14,5,0,5,2,12,14,14,12,40,2,5,2,-2,-2,32580,1,365,48215,Hidalgo County,4815,-98.253634,26.217591,186,1,2023
416801,The University of Texas MD Anderson Cancer Center,MD Anderson Cancer Center| MD Anderson Hospital|MD Anderson Hospital and Tumor Institute|MDACC|UTMDACC|Anderson Cancer Center,1515 Holcombe Blvd.,Houston,TX,77030-4009,48,6,Peter Pisters,President,8003921611.0,746001118,S3GMKS8ELA16,2555400,1,www.mdanderson.org/,www.uth.edu/registrar/applicants/admissions.htm,www.uth.edu/sfs/,www.mdanderson.org/education-training/degrees-programs/school-of-health-professions/prospective-students/undergrad-application.html,,,,sph.uth.edu/current-students/student-life-and-resources/student-disability-accommodations/,1,1,1,7,1,1,20,1,2,1,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,26,20,3,11,3,6,26,26,26,-2,2,1,1,The University of Texas System,148060,26420,1,288,48201,Harris County,4809,-95.396804,29.707016,150,2,2023
420398,Northwest Vista College,,3535 N. Ellison Drive,San Antonio,TX,78251,48,6,Dr. Amy Bosley,President,2104864000.0,746002173,GSA7NUR2L8X8,3372300,1,alamo.edu/nvc/,alamo.edu/nvc/admissions/,alamo.edu/district/financial-aid/web-directory/,www.applytexas.org/,www.highered.texas.gov/institutional-resources-programs/net-price-calculator/,mynvccatalog.alamo.edu/content.php?catoid=78&navoid=2146,,https://www.alamo.edu/nvc/academics/resources/access-disability-services/,4,2,1,3,1,2,40,1,2,-2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,4,2,1,0,1,1,4,3,1,7,40,2,4,1,Alamo Colleges,148010,41700,1,484,48029,Bexar County,4820,-98.70513,29.471308,61,1,2023
441760,Lamar Institute of Technology,,855 E Lavaca,Beaumont,TX,77705,48,6,Dr. Sidney Valentine,President,4098808321.0,760694136,J6KWAEL5EHR1,3627300,1,https://www.lit.edu/,https://www.lit.edu/admissions/Admissions.aspx,https://www.lit.edu/depts/finaid/default.aspx,https://www.applytexas.org/,apps.highered.texas.gov/net-price-calculator/,https://www.lit.edu/depts/stuserv/vets.aspx,,https://www.lit.edu/student-success/special-populations,4,2,1,3,1,2,40,1,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,7,3,0,1,1,3,7,7,4,-2,2,3,1,Texas State University System,148040,13140,1,-2,48245,Jefferson County,4814,-94.077126,30.047885,76,1,2023
459949,Texas A&M University-San Antonio,A&M-SA,One University Way,San Antonio,TX,78224,48,6,Dr. Hector Ochoa,President,2107841000.0,264168896,JS4YHZJ695Z3,4248500,1,www.tamusa.edu/,www.tamusa.edu/admissions/index.html,www.tamusa.edu/financialaid/index.html,https://prod.applytexas.org/,www.collegeforalltexans.com/apps/CollegeMoney/,www.tamusa.edu/militaryaffairs/,,https://www.tamusa.edu/disability-support-services/,1,1,1,7,1,1,20,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,18,10,7,5,3,12,18,-2,-2,-2,2,3,1,Texas A&M University System,148020,41700,1,484,48029,Bexar County,4823,-98.52417,29.304762,106,1,2023
483036,Texas A&M University-Central Texas,A&M-Central Texas,1001 Leadership Place,Killeen,TX,76549,48,6,"Richard Rhodes, PhD",Interim President,2545195400.0,244169042,UXF9P9AMDBC6,4229500,1,tamuct.edu/,www.tamuct.edu/admissions.html,www.tamuct.edu/financial-aid/index.html,https://www.applytexas.org/adappc/gen/c_start.WBX,www.collegeforalltexans.com/apps/CollegeMoney/,www.tamuct.edu/veterans-affairs/index.html,,https://www.tamuct.edu/student-affairs/access-inclusion.html,1,1,1,7,1,1,20,1,2,2,2,2,41,1,A,-2,-2,-2,1,1,1,1,1,2,19,13,4,5,4,9,19,18,-2,-2,2,2,1,Texas A&M University System,148020,28660,1,-2,48027,Bell County,4811,-97.775182,31.053407,115,1,2023
484905,University of North Texas at Dallas,UNTD,7300 University Hills Drive,Dallas,TX,75241,48,6,Kimberly Chandler,Director of University Accreditation and Policy,9727803600.0,271208151,MSJ7NXUWKSM6,4242100,1,untdallas.edu/,https://www.untdallas.edu/admissions/,https://www.untdallas.edu/finaid/,https://www.applytexas.org/,apps.highered.texas.gov/net-price-calculator/,https://www.untdallas.edu/finaid/scholarships/military-scholarships.php,,https://untdallas.edu/sa/disability-services/,1,1,1,9,1,1,13,1,2,2,2,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,18,13,11,5,4,12,19,20,-2,-2,2,2,1,University of North Texas System,148080,19100,1,206,48113,Dallas County,4830,-96.803446,32.659588,107,1,2023
487320,Texas State Technical College,TSTC,3801 Campus Drive,Waco,TX,76705,48,6,Mike Reeser,Chancellor & CEO,8007928784.0,741646989,C7E3GM85JC66,363400,1,www.tstc.edu/,www.tstc.edu/,www.tstc.edu/,https://texasstatetechcollege.force.com/OnlineApp/TX_SiteLogin?startURL=,www.collegeforalltexans.com/apps/Institutionsshow.cfm?Type=1&Level=7,www.tstc.edu/veterans,https://www.tstc.edu/student-life/student-policies/student-right-to-know/,www.tstc.edu/student-life/student-services/access-and-learning-accommodations/,4,2,1,4,1,2,40,1,2,-2,2,2,12,1,A,-2,-2,-2,1,1,1,1,1,4,7,3,0,2,1,4,8,7,2,40,2,4,1,Texas State Technical College System,148030,47380,1,-2,48309,McLennan County,4817,-97.08471,31.639295,76,2,2023
488730,Northeast Lakeview College,,1201 Kitty Hawk Rd,Universal City,TX,78145,48,6,Dr. Veronica Garcia,President,2104865000.0,746002173,PWEGMRNYWMD6,4263600,1,www.alamo.edu/nlc,https://www.alamo.edu/nlc/admissions--aid/,https://www.alamo.edu/district/financial-aid/web-directory/,https://www.applytexas.org/,apps.highered.texas.gov/net-price-calculator/,www.alamo.edu/nlc,,www.alamo.edu/nlc/admissions--aid/specific-populations/disability/,4,2,1,3,1,2,40,1,2,-2,2,2,21,1,A,-2,-2,-2,1,1,1,1,1,4,2,1,0,1,1,3,2,-2,-2,-2,2,3,1,Alamo Colleges,148010,41700,1,484,48029,Bexar County,4828,-98.323246,29.545802,62,2,2023
492689,Texas Tech University Health Sciences Center-El Paso,,5001 El Paso Drive,El Paso,TX,79905-2827,48,6,"Wendy Woodall, DDS",Vice President for Academic Affairs,9152158000.0,756002622,ZFW7KJ6NUML9,4280800,1,elpaso.ttuhsc.edu/,elpaso.ttuhsc.edu/som/admissions/,elpaso.ttuhsc.edu/studentservices/Financial-Aid/,elpaso.ttuhsc.edu/som/admissions/,www.depts.ttu.edu/financialaid/netCostCalcHome.php,elpaso.ttuhsc.edu/studentservices/veteransaffairs.aspx,,elpaso.ttuhsc.edu/studentservices/office-of-academic-and-disability-support-services/default.aspx,1,1,1,9,1,1,13,1,2,1,1,2,11,1,A,-2,-2,-2,1,1,1,1,1,2,25,20,8,7,6,6,-2,-2,-2,-2,2,1,1,Texas Tech University System,148050,21340,1,238,48141,El Paso County,4816,-106.43122,31.771891,150,2,2023
